city,state,text,totalScore,cleaned_review,sentiment_score,sentiment
Kabupaten Pacitan,Jawa Timur,"Udah bagus lokasi goa udah ada pegangan tangan di tangga naik turun goa,tempat parkiran terlalu jauh,terlalu dpaksakan tuk naik ojek,nyaman dulu tempat parkiran dkat goa,tiket agak mahal...🙏",4.4,udah bagus lokasi goa udah pegangan tangan tangga turun goatempat parkiran jauhterlalu dpaksakan tuk ojeknyaman parkiran dkat goatiket mahal,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Indah,4.4,indah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Luar biasa..,4.4,,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Tempatnya bagus,pelayan baik cuma kurang nyaman ma sewa senter/tk foto udah bilang gak usah tapi kayak maksa(ngikuti terus) terpaksa ngambil.",4.4,tempatnya baguspelayan nyaman ma sewa sentertk foto udah bilang gak kayak maksangikuti terpaksa ngambil,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Amazing place,4.4,amazing place,0.6000000000000001,Positif
Kabupaten Pacitan,Jawa Timur,Dalam goa nya stalaktit stalagnit nya cantik...,4.4,goa nya stalaktit stalagnit nya cantik,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempat yang menakjubkan..,4.4,menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"MINTA TOLONG STALAKTIT DAN STALAGMIT JANGAN DI PEGANG, nanti akan MENGHITAM dan stalagmit akan MATI ...!!!! apalagi di pukul utk mendengar bunyi GONG nya, Goa GONG itu karena dari namanya yaitu Gunung GONG",4.4,tolong stalaktit stalagmit pegang menghitam stalagmit mati utk mendengar bunyi gong nya goa gong namanya gunung gong,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Goa nya cantik, saya beli tiket sepaket dengan tiket ke pantai klayar
Harga oleh2 disana lebih muda ketimbang toko oleh2 lebih baik beli disana
Jalanmyq sebenernya Deket cuma nanjak , ada ijek dengan biaya 5.000",4.4,goa nya cantik beli tiket sepaket tiket pantai klayar harga oleh2 disana muda ketimbang toko oleh2 beli disana jalanmyq sebenernya deket nanjak ijek biaya 5000,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Sangat bagus smakin tmbh beriman akan ciptaan yg maha kuasa,4.4,bagus smakin tmbh beriman ciptaan yg maha kuasa,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Capek dan panas 😁😁,4.4,capek panas,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Wisata goa di pacitan. Termasuk dalam situs unesco. Naik ojek dari parkiran sampai loket atas bayar 5rb, tiket masuk juga murah meriah. Sewa senter buat di dalam goa harganya 5rb, pakai pemandu 30rb per rombongan, ada yang jual kipas juga buat di dalam harganya 5rb. karna kalau rame, di dalam sangat sumuk/panas.",4.4,wisata goa pacitan situs unesco ojek parkiran loket bayar 5rb tiket masuk murah meriah sewa senter goa harganya 5rb pakai pemandu 30rb rombongan jual kipas harganya 5rb karna rame sumukpanas,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Gua yg ikonik di daerah Pacitan yg wajib dikunjungi. Letak gua di dlm gunung yg dipenuhi stalaktit dan stalaknit, dihiasi dgn lampu warna warni yg sangat indah terutama unt kesempatan berfoto. Gua dilengkapi dgn tangga2 dan jg tersedia fasilitas lampu senter",4.4,gua yg ikonik daerah pacitan yg wajib dikunjungi letak gua dlm gunung yg dipenuhi stalaktit stalaknit dihiasi dgn lampu warna warni yg indah unt kesempatan berfoto gua dilengkapi dgn tangga2 jg tersedia fasilitas lampu senter,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Mengenal wisata alam,4.4,mengenal wisata alam,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Saya kesini h+7 setelah lebaran, kondisi ramai tapi tidak crowded. Disaat masuk goa ya mengantre tapi tetap berjalan pelan². Goa nya jndah masyaAllah, walaupun ada penerangan tapi kita tetap harus menyalakan flash HP untuk menyinari pijakan karena licin. Pintu keluar dan pintu masuk hanya ada 1. Kalau didalam penuh orang, oksigen menipis hingga saya mual akibat oksigen menipis dan mencium aroma keringat orang². Didalam tidak begitu panas, karena terpasang blower dibeberapa titik. Sewaktu saya berada didalam, saya mendapati peristiwa ada salah satu orang yang kesurupan namun langsung ditenangkan dan suasana kembali normal.
Diluar pariwisata banyak yang menjual kipas dan sewa senter namun menurut saya tidak begitu diperlukan.
Bagi peserta yang tidak fit dan tidak kuat menanjak saya sarankan tidak masuk goa karena nanti akan disuguhkan dengan jalanan tangga yang naik turun cukup menghabiskan energi.",4.4,kesini h7 lebaran kondisi ramai crowded disaat masuk goa ya mengantre berjalan pelan² goa nya jndah masyaallah penerangan menyalakan flash hp menyinari pijakan licin pintu pintu masuk 1 didalam penuh orang oksigen menipis mual akibat oksigen menipis mencium aroma keringat orang² didalam panas terpasang blower dibeberapa titik didalam mendapati peristiwa salah orang kesurupan langsung ditenangkan suasana normal diluar pariwisata menjual kipas sewa senter peserta fit kuat menanjak sarankan masuk goa disuguhkan jalanan tangga turun menghabiskan energi,0.275,Positif
Kabupaten Pacitan,Jawa Timur,Makin oke....,4.4,oke,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Bagus ... pemandanganya ... bersih tempatnya .... keajaiban alam luar biasa,4.4,bagus pemandanganya bersih tempatnya keajaiban alam,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Goa dengan keindahan stalagmit dan stalaktit. Goa yang didalamnya terdapat sumber mata air. Bagi yang gemar dengan bebatuan formasi geologi dll, mestinya akan sangat tertarik dengan tempat ini.",4.4,goa keindahan stalagmit stalaktit goa didalamnya sumber mata air gemar bebatuan formasi geologi dll mestinya tertarik,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Tempatnya bagus, unik, masuk bayar 20k perorang tidak rugi karena tempat nya masyallah banget",4.4,tempatnya bagus unik masuk bayar 20k perorang rugi nya masyallah banget,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Gak nyesel2 jauh2 dr lamongan ke pacitan..,4.4,gak nyesel2 jauh2 dr lamongan pacitan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Seruu, dalemnya emg aga pengap tapi banyak kipas gedenya gt kok, trus ada jasa foto juga yg hasilnya bisa di cetak. Seru deh",4.4,seruu dalemnya emg aga pengap kipas gedenya gt trus jasa foto yg hasilnya cetak seru deh,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Coouldve been more exciting if it was not long holiday, it was too packed.",4.4,coouldve been more exciting if it was not long holiday it was too packed,0.275,Positif
Kabupaten Pacitan,Jawa Timur,"Karena kesana saat hari raya jadinya pengunjung sangat padat
Didalam antri
Udara terasa pengap
Ada sampah berserakan",4.4,kesana raya pengunjung padat didalam antri udara pengap sampah berserakan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,amazing...👍👍👍,4.4,amazing,0.6000000000000001,Positif
Kabupaten Pacitan,Jawa Timur,"The cemented stairs and colorful lightings ruin the cave which has natural beauty and colors actually. The cave looks ugly and tasteless (look pictures that I took), like a sad clown.
Please, give the cave natural color lights to expose the color of the stalactites and stalagmites. There is steel stairs which minimize cave floor damage.",4.4,the cemented stairs and colorful lightings ruin the cave which has natural beauty and colors actually the cave looks ugly and tasteless look pictures that i took like a sad clown please give the cave natural color lights to expose the color of the stalactites and stalagmites there is steel stairs which minimize cave floor damage,-0.1857142857142857,Negatif
Kabupaten Pacitan,Jawa Timur,Goa yang sangat indah dengan pemandangan stalaktit dan stalakmit menakjubkan,4.4,goa indah pemandangan stalaktit stalakmit menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Kumau rono,4.4,kumau rono,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Penuh pesona bawah tanah nan indah',4.4,penuh pesona tanah nan indah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Luar biasa,4.4,,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Akhirnya sampe sini juga,4.4,sampe,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Menarik ✅siapkan energy aja🤗yg ngga biasa dalam ruangan engap gess🤭,4.4,menarik siapkan energy ajayg ngga ruangan engap gess,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Amazing...,4.4,amazing,0.6000000000000001,Positif
Kabupaten Pacitan,Jawa Timur,"Tempatnya cukup bagus dan banyak penjual sovenir. Sayang, saat mau masuk dan foto-foto sendiri terus diikutin sama jasa foto dan kesannya jadi maksa jadinya nggak nyaman buat masuk dan foto-foto.",4.4,tempatnya bagus penjual sovenir sayang masuk fotofoto diikutin jasa foto kesannya maksa nggak nyaman masuk fotofoto,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Biar lelahh menyenangkan 😁 😁 😁,4.4,biar lelahh menyenangkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"nicee :)
jadi, begitu masuk bakalan lgsg ditawarin ojek, guide, dan foto bersama.
ojek dan guide nya worth it bangett!✨
but, foto nya no sih menurutku. maaf sebelumnya, tapi untuk price 20rb 1x jepretan (ini dicetak ya). itu masih yaudah oke gapapa, tapi di akhir pas mau dimintain file pertama kali tanya uda ga di gubris. kedua kali, katanya gabisa. ketiga kali, ditanya bawa kabel data ngga. jawabannya ya jelas engga, kan disini niat wisata loh bukan kerja yg bawa bawa kabel data, sekalipun bawa ya jelas ga dibawa turun buat ke goa nya. padaal udah nyebutin semua opsi kaya bluetooth, whatsapp, soft file email, dll. berkali kali loh!🙃
itu sih yang menurutku (-) banget.
dari reaksi bapaknya juga ga banget.
padaal dari awal penawaran uda ada kata kata ""bisa dikirim file atau softfile"" kek apa banget sih tiba tiba ga bisa.

sekian, cukup worth it tanpa sewa foto!😌✨",4.4,nicee masuk lgsg ditawarin ojek guide foto ojek guide nya worth it bangett but foto nya no sih menurutku maaf price 20rb 1x jepretan dicetak ya yaudah oke gapapa pas dimintain file kali uda ga gubris kali gabisa ketiga kali bawa kabel data ngga jawabannya ya engga niat wisata loh kerja yg bawa bawa kabel data bawa ya ga dibawa turun goa nya padaal udah nyebutin opsi kaya bluetooth whatsapp soft file email dll berkali kali loh sih menurutku banget reaksi bapaknya ga banget padaal penawaran uda dikirim file softfile kek banget sih ga sekian worth it sewa foto,0.2333333333333333,Positif
Kabupaten Pacitan,Jawa Timur,"Amazing!!! Saya bersyukur banget masih diberi kesempatan tuk melihat goa yang indah dan sebagus ini; stalaktit, stalagmit, tetesan air dari batuan stalaktit, stalaktit yang berbentuk seperti tirai, marmer, empat sendang, hingga stalaktit yang berbunyi seperti gong ketika dipukul. Cahaya lampu nan warna warni semakin menambah indahnya pesona Goa Gong. Tiket masuk diberandol dengan harga Rp 20.000 utk dewasa, parkir mobil Rp 5.000, ojek motor dari tempat parkir ke lokasi Rp 5.000, sewa senter Rp 5.000, dan juga menyediakan jasa pemandu Rp 30.000 (biar makin tau cerita/sejarahnya tiap ruangan goanya 🤭).",4.4,amazing bersyukur banget kesempatan tuk goa indah sebagus stalaktit stalagmit tetesan air batuan stalaktit stalaktit berbentuk tirai marmer sendang stalaktit berbunyi gong dipukul cahaya lampu nan warna warni menambah indahnya pesona goa gong tiket masuk diberandol harga rp 20000 utk dewasa parkir mobil rp 5000 ojek motor parkir lokasi rp 5000 sewa senter rp 5000 menyediakan jasa pemandu rp 30000 biar tau ceritasejarahnya ruangan goanya,0.6000000000000001,Positif
Kabupaten Pacitan,Jawa Timur,"Tempat nya estetik, meskipun sudah di modifikasi",4.4,nya estetik modifikasi,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Joz.. Amazing!!,4.4,joz amazing,0.6000000000000001,Positif
Kabupaten Pacitan,Jawa Timur,Menarik cocok untuk berfoto selvi,4.4,menarik cocok berfoto selvi,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Tempatnya bagus, banyak air netes dari batu, jalannya tidak terlalu licin tapi ada beberapa yang sempit. Pemandunya sabar. Ada sewa senter 5000. Ada lampu lampu dan semacam kipas di dalam. Bisa ngojek dari parkiran bawah tapi turunnya tidak dibolehkan ojek, ada banyak yang jual batu batu cantik.",4.4,tempatnya bagus air netes batu jalannya licin sempit pemandunya sabar sewa senter 5000 lampu lampu kipas ngojek parkiran turunnya dibolehkan ojek jual batu batu cantik,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Sereem,4.4,sereem,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Latansa fun competition,4.4,latansa fun competition,0.3,Positif
Kabupaten Pacitan,Jawa Timur,"Pengalaman pertama masuk goa,Bagus dlm'y",4.4,pengalaman masuk goabagus dlmy,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Biasa sih, sepi. Kl foto hrs PK camera bagus",4.4,sih sepi kl foto hrs pk camera bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempatnya bagus...,4.4,tempatnya bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Naik turunya mantapppp,4.4,turunya mantapppp,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Rekomendasi Wisata Goa Lur...Benar2 indah dengan hiasan batuan stalaktit...Untuk HTM 20.000 untuk orang dewasa dan 5.000 untuk anak-anak...untu akses jalan di goa tidak terlalu besar dan tidak bisa untuk jalan bersamaan di beberapa titik....Untuk akses menuju goa cukup menanjak...

Untuk kondisi di goanya sendiri luar biasa...disini terdapat hiasan batuan stalaktit di sepanjang goa... selain itu disini juga terdapat penerangan di beberapa titik dengan warna cahaya berwarna warni...Di goa ini suhunya cukup panas bila kita berjalan mengelilingi goa...tetapi bila anda merasa gerah anda bisa menyewa kipas angin yang disediakan di depan goa...",4.4,rekomendasi wisata goa lurbenar2 indah hiasan batuan stalaktituntuk htm 20000 orang dewasa 5000 anakanakuntu akses jalan goa jalan bersamaan titikuntuk akses goa menanjak kondisi goanya biasadisini hiasan batuan stalaktit goa penerangan titik warna cahaya berwarna warnidi goa suhunya panas berjalan mengelilingi goatetapi gerah menyewa kipas angin disediakan goa,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Stalaktit stalakmit menakjubkan,4.4,stalaktit stalakmit menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Suasana di dlm goa menakjubkan,4.4,suasana dlm goa menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Seru sih,4.4,seru sih,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Terlalu banyak yang nawarin sewa lampu dan sewa jasa foto-foto di dalam gua. Paling kesel sama abang-abang yang nawarin jasa foto tapi kayak maksa untuk dicetak dengan iming-iming dikasih free. Hasil cetakan fotonya kurang bagus pula.,4.4,nawarin sewa lampu sewa jasa fotofoto gua kesel abangabang nawarin jasa foto kayak maksa dicetak imingiming dikasih free hasil cetakan fotonya bagus,0.4,Positif
Kabupaten Pacitan,Jawa Timur,"Goa Gong merupakan salah satu destinasi unggulan di Kabupaten Pacitan. Disebut Goa Gong karena stalaktit disini apabila dipukul akan menghasilkan bunyi yang menyerupai alat musik Gong (dalam karawitan Jawa). Pengunjung akan disuguhkan keindahan stalaktit yang terukir indah secara alami. Di dalam Goa diberikan lampu warna warni untuk memperindah pengunjung yang hendak berfoto ria. Terdapat jasa guiding dan tukang foto di dalam goa. Anda juga dapat menyewa senter dan kipas Angin mini (karena apabila sudah masuk goa, hawa panas sangat terasa). Untuk masuk ke goa dibutuhkan stamina ekstra karena cukup melelahkan. Ketika keluar dari Goa Gong, pengunjung akan diarahkan menuju ke Pasar Oleh-Oleh yang menyediakan berbagai makanan khas Pacitan, Pakaian, serta berbagai macam batu akik yang sebagian sudah diwujudkan dalam bentuk kalung dan cincin.",4.4,goa gong salah destinasi unggulan kabupaten pacitan goa gong stalaktit dipukul menghasilkan bunyi menyerupai alat musik gong karawitan jawa pengunjung disuguhkan keindahan stalaktit terukir indah alami goa lampu warna warni memperindah pengunjung berfoto ria jasa guiding tukang foto goa menyewa senter kipas angin mini masuk goa hawa panas masuk goa dibutuhkan stamina ekstra melelahkan goa gong pengunjung diarahkan pasar oleholeh menyediakan makanan khas pacitan pakaian batu akik diwujudkan bentuk kalung cincin,0.0,Netral
Kabupaten Pacitan,Jawa Timur,pesona alam yg menakjubkan..,4.4,pesona alam yg menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,salah satu Pantai yang sangat indah di pantai selatan,4.4,salah pantai indah pantai selatan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,goa ini bagus banget...2 jempol,4.4,goa bagus banget2 jempol,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Exotic...kereen,4.4,exotickereen,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Minimnya tempat ibadah.
Tanjakan, turunan, dlm goa curam..
Pencahayaan dlm goa minim..
Semoga kedepannya bisa lebih bagus, aman, dan nyaman. 🙏🙏",4.4,minimnya ibadah tanjakan turunan dlm goa curam pencahayaan dlm goa minim semoga kedepannya bagus aman nyaman,0.0,Netral
Kabupaten Pacitan,Jawa Timur,gua yg sangat indah,4.4,gua yg indah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Jossss. Misteri,4.4,jossss misteri,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Bagus..,4.4,bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempatnya bagus didalam goa indah dan menakjubkan,4.4,tempatnya bagus didalam goa indah menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,bagus banget tempat ini...harus  mampir kalau ke pantai klayar,4.4,bagus banget iniharus mampir pantai klayar,0.0,Netral
Kabupaten Pacitan,Jawa Timur,indah dan menakjubkan,4.4,indah menakjubkan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Bagus bgt, sudah teratur bgt tmpt wisatanya. Dari parkiran ada ojek cma 5 rbu anter smpe depan pintu masuk. Jalan ke goa nanjak dikit dan jalan paling 5 menit. Di dlm Kita harus pakai guide yg jelasin. Di bawah banyak kipas, tp ttep aja panas dan lengket. Ke bawah turun 350m, tp ga bikin sesek. Penerangan oke banget, banyak lampu warna warni. Cma klo ujan becek di dlm. Ga ada hewan sama sekali, goa nya aman. Recomend banget wisata kesini bareng keluarga",4.4,bagus bgt teratur bgt tmpt wisatanya parkiran ojek cma 5 rbu anter smpe pintu masuk jalan goa nanjak dikit jalan 5 menit dlm pakai guide yg jelasin kipas tp ttep aja panas lengket turun 350m tp ga bikin sesek penerangan oke banget lampu warna warni cma klo ujan becek dlm ga hewan goa nya aman recomend banget wisata kesini bareng keluarga,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Pas sampai sini pas hujan.. jadi cuma diparkiran saja.
Ada yg nawarin ojek 5rb dari parkiran sampai lokasi.",4.4,pas pas hujan diparkiran yg nawarin ojek 5rb parkiran lokasi,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Tiket Masuk 20.000
Parkir motor 2.000

Kalau mau pinjam senter 5.000
Ada jasa antar masuk gua 30.000
Jasa foto per spot 20.000

Ketiga di atas tidak wajib.
Di dalam gua sudah ada lampu2 lumayan terang, jalan juga ada tracknya, jd aman jika tetap mau masuk tanpa diantar petugas.
Ada kipas besar2 di dalam jd tdk pengap.

Untuk jasa fotonya mending dipikir2 lg, hasil kurag bagus.
kalau saya kemarin camera poket yg digunakan masnya, mungkin kalau DSLR bisa lebih baik.

Kekurangan, para penjual jasa antar sudah di tolak masih pada maksa, jd kurang nyaman.",4.4,tiket masuk 20000 parkir motor 2000 pinjam senter 5000 jasa masuk gua 30000 jasa foto spot 20000 ketiga wajib gua lampu2 lumayan terang jalan tracknya jd aman masuk diantar petugas kipas besar2 jd tdk pengap jasa fotonya mending dipikir2 lg hasil kurag bagus kemarin camera poket yg masnya dslr kekurangan penjual jasa tolak maksa jd nyaman,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Ke2 kalinya kesini,bagus",4.4,ke2 kalinya kesinibagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Keren pokoknya ! Serius!!,4.4,keren pokoknya serius,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Udah dua kali kesini tapi rasanya masih kurang,4.4,udah kali kesini,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Goa yang sangat mengagumkan, indah, tiket masuk murah bagus utk berwisata dengan keluarga",4.4,goa mengagumkan indah tiket masuk murah bagus utk berwisata keluarga,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Pertama kesini excited banget, sampai dalam ternyata cakep banget tapi agak engap kalo pas ramai, guanya bagus ada lampu warna warni menghiasi dinding gua , pas keluar ada pasar tempat beli oleh-oleh dan souvenir",4.4,kesini excited banget cakep banget engap kalo pas ramai guanya bagus lampu warna warni menghiasi dinding gua pas pasar beli oleholeh souvenir,0.375,Positif
Kabupaten Pacitan,Jawa Timur,Lukisan Tuhan yang paling indah,4.4,lukisan tuhan indah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Disarankan untuk mendapatkan hasil foto yg bagus pakai pemandu ya.. dan sewa senter Rp. 5000,4.4,disarankan hasil foto yg bagus pakai pemandu ya sewa senter rp 5000,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"tarif masuk 20k
parkir 2k
ada jasa guide, pesewaan senter dan jasa foto.

guanya besar banget, bagus sudah ada alur jalannya.
worthed buat liburan ke sini",4.4,tarif masuk 20k parkir 2k jasa guide pesewaan senter jasa foto guanya banget bagus alur jalannya worthed liburan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Perjalanan yang asyik... naik naik ke puncak goa gong... bisa mengagumi ciptaan Tuhan... hanya pas turun dari bus disambut gojek yang mepet tuk dipake jasanya.. semoga makin baik pelayanan di goa gong... maju terus pariwisata pacitan🥰,4.4,perjalanan asyik puncak goa gong mengagumi ciptaan tuhan pas turun bus disambut gojek mepet tuk dipake jasanya semoga pelayanan goa gong maju pariwisata pacitan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Kudu nyiapin tenaga yg ekstra buat menyusuri gua gong,4.4,kudu nyiapin tenaga yg ekstra menyusuri gua gong,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Bagian dalam goa sangat menakjubkan. Bila berkunjung waktu akhir pekan, bersiaplah dengan pengunjung yang membludak. Jika anda tidak suka keramaian, berkunjunglah di hari kerja",4.4,goa menakjubkan berkunjung pekan bersiaplah pengunjung membludak suka keramaian berkunjunglah kerja,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Goa yang sangat indah dan menawan.
Wajib di kunjungi",4.4,goa indah menawan wajib kunjungi,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Capek capek asik,4.4,capek capek asik,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Bagus pemandangannya.... Sayangnya saya tidak berani foto dan sekalinya foto hasil cetaknya kurang memuaskan🙏,4.4,bagus pemandangannya sayangnya berani foto sekalinya foto hasil cetaknya memuaskan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Goa paling indah di pacitan,4.4,goa indah pacitan,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Lokasi yang cukup menarik untuk didatangi. Fokus wisata terpusat hanya di dalam goa. Padahal, area sekitarnya sangat berpotensi untuk objek wisata alternatif selain hanya melihat goa. Kurangnya kepraktisan dalam akomodasi dan pembayaran juga jadi nilai minus. Tidak ada trotoar atau pedestrian yang nyan untuk pejalan kaki. Di dalam goa sudah lumayan terang dengan pencahayaan yang baik dari lampu hias. Tapi, di luar goa, masih ada orang yang menyewakan senter. Yang mana, cahaya senter tersebut malah mengganggu pencahayaan dari objek foto.",4.4,lokasi menarik didatangi fokus wisata terpusat goa area berpotensi objek wisata alternatif goa kurangnya kepraktisan akomodasi pembayaran nilai minus trotoar pedestrian nyan pejalan kaki goa lumayan terang pencahayaan lampu hias goa orang menyewakan senter cahaya senter mengganggu pencahayaan objek foto,-0.1,Negatif
Kabupaten Pacitan,Jawa Timur,"Beberapa kali kesini gak ada bosannya...
Karena ada cerita di setiap sudutnya..
Istana bawah tanah yang luar biasa..",4.4,kali kesini gak bosannya cerita sudutnya istana tanah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Hati2 kalo lagi musim hujan agak slippery, beberapa tangga di dalam goa curam. Jalan menuju goa menanjak dan banyak anak tangga. Sebelum masuk lgsg disodorin senter, itu nyewa ya harga 5000, kalo gamau gausa diterima pas disodorin. Ditawarin guide juga 5000. Dari parkiran ke pintu masuk juga ditawarin ojek 5000. Tapi dari parkiran ke pintu  masuk ga jauh.",4.4,hati2 kalo musim hujan slippery tangga goa curam jalan goa menanjak anak tangga masuk lgsg disodorin senter nyewa ya harga 5000 kalo gamau gausa diterima pas disodorin ditawarin guide 5000 parkiran pintu masuk ditawarin ojek 5000 parkiran pintu masuk ga,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Gua nya indah,4.4,gua nya indah,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Tempatnya bagus,sangat bagus.",4.4,tempatnya bagussangat bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Goa gong, stalaktit sama stalakmit nya fresh masih hidup, nyoba night mode S20 FE disana, hasilnya sangat memuaskan hoho",4.4,goa gong stalaktit stalakmit nya fresh hidup nyoba night mode s20 fe disana hasilnya memuaskan hoho,0.3,Positif
Kabupaten Pacitan,Jawa Timur,Minim cahaya,4.4,minim cahaya,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Waktu ke sana blowernya mati jadi gerah di dalamnya. Mnrtku lampu2 yg berubah-ubah warna agak lebay. Gak cocok utk orang tua karena cukup tinggi tangga menuju goanya.,4.4,blowernya mati gerah dalamnya mnrtku lampu2 yg berubahubah warna lebay gak cocok utk orang tua tangga goanya,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Pilihan wisata di jatim selain pantai...,4.4,pilihan wisata jatim pantai,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Tempat wisata nya kaya goa pada umumnya, banyak tangga jadi agak capek",4.4,wisata nya kaya goa tangga capek,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Bagus,gua yg indah dengan formasi unik,terdapat stalagmit dan stalagtif warna warni.",4.4,bagusgua yg indah formasi unikterdapat stalagmit stalagtif warna warni,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Sayangnya guide melarang pake senter buat ngambil foto kek nya biar bisa bantu kang poto nya ckckck.. Saran siy bawa byk temen jgn dihari rame, perlu sewa senter n ga perlu pake kipas hehehe..",4.4,sayangnya guide melarang pake senter ngambil foto kek nya biar bantu kang poto nya ckckck saran siy bawa byk temen jgn dihari rame sewa senter n ga pake kipas hehehe,0.0,Netral
Kabupaten Pacitan,Jawa Timur,".di dalam goa gelap dan panas,,, di sarankan menyewa senter 5rb dan membeli kipas 5rb",4.4,goa gelap panas sarankan menyewa senter 5rb membeli kipas 5rb,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Gua yg keren..Masyaa Allah.. tp hati2 licin jalan naik turun,4.4,gua yg kerenmasyaa allah tp hati2 licin jalan turun,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Sempet kesetrum di pegangan tangga.kaget bgt,4.4,sempet kesetrum pegangan tanggakaget bgt,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Sumpek pengap,rame bgt",4.4,sumpek pengaprame bgt,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Tempat yg bagus,4.4,yg bagus,0.0,Netral
Kabupaten Pacitan,Jawa Timur,Lampu listrik mati dan mungkin selama nya mati,4.4,lampu listrik mati nya mati,0.0,Netral
Kabupaten Pacitan,Jawa Timur,"Not my things, but THIS IS FREAKING COOLLLL!!!🤩 I'm not took much photo though, but this is really a big cave📸✨",4.4,not my things but this is freaking coollll im not took much photo though but this is really a big cave,0.1,Positif
Kabupaten Pacitan,Jawa Timur,Megahnya ciptaan Tuhan YME,4.4,megahnya ciptaan tuhan yme,0.0,Netral
